JS_ID,Job_ID
78436,56072
78436,42741
78436,79214
78436,85045
78436,83701
78436,63470
78436,66159
78436,78965
60136,97373
60136,43413
60136,48390
60136,83723
60136,21807
60136,98077
60136,71384
60136,24122
60136,1829
60136,51950
60136,66729
60136,58470
60136,68600
60136,80040
60136,89867
60136,58776
60136,63170
60136,4564
60136,89369
60136,45996
60136,29489
60136,35509
60136,27600
60136,3356
60136,46971
60136,80727
60136,410
60136,93772
60136,96231
60136,26833
60136,53689
60136,25213
60136,97482
60136,58819
60136,55416
60136,31179
60136,21427
60136,51932
60136,50467
60136,22988
60136,33900
60136,32021
60136,75009
60136,11512
60136,54697
60136,60986
60136,40472
60136,36814
60136,90990
60136,15424
60136,22897
60136,41054
60136,42398
60136,57958
60136,29402
60136,88198
60136,51663
60136,67176
60136,85954
60136,66732
60136,89499
60136,52977
60136,55624
60136,61903
60136,94403
60136,64763
60136,54772
60136,91507
60136,93871
60136,58925
60136,31987
60136,51431
60136,56540
60136,37585
60136,4738
60136,50695
60136,82567
60136,4627
60136,46445
60136,42785
60136,9972
60136,44610
60136,51170
60136,95600
60136,79991
60136,9948
60136,68531
60136,6883
60136,57112
60136,80386
60136,70706
60136,84249
60136,68662
60136,69032
60136,83581
60136,64476
60136,35948
60136,73949
60136,68741
60136,30168
60136,66494
60136,80037
60136,42645
60136,37000
60136,12663
60136,2263
60136,29838
60136,42837
60136,82626
60136,1895
60136,66974
60136,86204
60136,4580
60136,85790
60136,72743
60136,37986
60136,48885
60136,83591
60136,25215
60136,49000
60136,66739
60136,88483
60136,41996
60136,10776
60136,88841
60136,31100
60136,23085
60136,43183
60136,99589
60136,83129
60136,66201
60136,20571
60136,21859
60136,17234
60136,62088
60136,38138
60136,2529
60136,83866
60136,67983
60136,25010
60136,12523
60136,10357
60136,20201
60136,82770
60136,1988
60136,1592
60136,39726
60136,28092
60136,15484
60136,32410
60136,73102
60136,81676
60136,85403
60136,44171
60136,24878
60136,657
60136,72365
60136,26576
60136,18219
60136,87913
60136,7109
60136,88676
60136,75790
60136,25000
60136,34459
60136,85948
60136,15826
60136,90139
60136,15896
60136,69506
60136,94830
60136,48863
60136,2608
60136,60461
60136,38208
60136,90128
60136,51829
60136,14443
60136,39973
60136,34932
60136,34900
60136,13849
60136,18912
60136,32968
60136,79214
60136,77679
60136,26974
60136,89880
60136,34534
71797,82918
71797,94039
71797,21807
71797,1829
71797,65081
71797,88627
71797,87057
71797,68600
71797,80040
71797,4564
71797,64551
71797,43041
71797,11909
71797,44997
71797,80727
71797,16421
71797,46051
71797,98349
71797,53298
71797,30981
71797,26833
71797,1167
71797,96276
71797,9024
71797,72103
71797,55416
71797,33368
71797,36119
71797,31179
71797,27592
71797,16689
71797,29358
71797,80254
71797,17717
71797,69785
71797,52463
71797,59686
71797,4215
71797,28339
71797,44758
71797,32021
71797,8517
71797,100000
71797,74347
71797,70380
71797,38496
71797,40560
71797,12311
71797,20104
71797,80755
71797,27916
71797,19976
71797,85571
71797,17464
71797,36814
71797,15424
71797,28599
71797,75866
71797,85191
71797,46919
71797,64528
71797,3404
71797,12310
71797,61748
71797,3602
71797,21206
71797,53567
71797,31707
71797,58925
71797,31987
71797,51431
71797,4738
71797,96867
71797,42785
71797,9972
71797,44967
71797,34164
71797,58060
71797,83069
71797,53862
71797,69032
71797,95413
71797,48649
71797,17821
71797,70152
71797,63244
71797,43780
71797,6091
71797,18620
71797,26082
71797,56779
71797,55795
71797,13775
71797,40483
71797,82626
71797,71607
71797,98861
71797,61834
71797,86204
71797,93125
71797,4580
71797,33226
71797,55589
71797,71030
71797,93204
71797,20478
71797,1495
71797,97794
71797,41996
71797,90184
71797,41286
71797,21204
71797,71225
71797,98543
71797,43842
71797,43183
71797,92197
71797,99589
71797,85624
71797,31608
71797,35391
71797,6241
71797,43471
71797,39104
71797,75726
71797,33796
71797,53345
71797,48787
71797,19006
71797,35304
71797,58004
71797,28782
71797,61589
71797,2706
71797,3517
71797,46438
71797,16309
71797,29656
71797,78526
71797,66022
71797,7831
71797,11034
71797,15004
71797,99209
71797,37703
71797,61789
71797,75790
71797,69506
71797,48863
71797,88903
71797,14443
71797,27908
71797,34932
71797,14101
71797,13849
71797,31785
71797,75297
71797,32358
71797,40255
71797,85045
71797,18259
71797,26974
71797,95099
71797,34534
71797,25082
29477,44909
29477,82918
29477,13097
29477,83324
29477,45663
29477,21807
29477,88735
29477,14406
29477,65081
29477,18189
29477,70887
29477,68600
29477,58776
29477,64551
29477,91346
29477,80727
29477,75715
29477,16421
29477,96231
29477,63261
29477,9024
29477,25213
29477,25357
29477,97482
29477,5963
29477,29358
29477,3267
29477,61856
29477,7585
29477,71636
29477,22988
29477,47260
29477,8517
29477,75371
29477,100000
29477,3348
29477,93634
29477,34444
29477,40560
29477,29682
29477,85571
29477,29514
29477,20988
29477,41054
29477,89229
29477,92413
29477,46459
29477,75866
29477,51756
29477,55624
29477,79095
29477,66006
29477,9772
29477,2329
29477,8958
29477,80742
29477,83040
29477,37585
29477,75281
29477,82567
29477,96867
29477,55211
29477,44610
29477,31450
29477,52150
29477,6883
29477,34164
29477,94359
29477,95050
29477,6474
29477,71816
29477,69032
29477,95413
29477,48649
29477,37000
29477,18620
29477,55795
29477,56180
29477,2263
29477,60544
29477,21255
29477,33350
29477,89478
29477,20478
29477,48885
29477,83155
29477,88841
29477,85554
29477,86536
29477,48269
29477,67907
29477,84477
29477,9062
29477,27015
29477,92760
29477,66300
29477,82853
29477,3730
29477,23654
29477,53345
29477,32961
29477,19006
29477,58004
29477,76704
29477,47541
29477,78483
29477,36561
29477,65301
29477,55151
29477,9317
29477,64484
29477,15004
29477,73144
29477,37703
29477,61789
29477,95257
29477,67408
29477,86831
29477,90139
29477,66801
29477,92528
29477,76402
29477,32968
29477,72033
29477,17316
29477,25082
4857,88735
4857,70887
4857,45164
4857,46971
4857,46051
4857,96231
4857,1167
4857,63261
4857,80990
4857,23523
4857,84251
4857,56250
4857,32118
4857,52463
4857,66749
4857,92302
4857,81320
4857,97128
4857,15424
4857,26023
4857,97130
4857,39223
4857,37793
4857,19796
4857,83040
4857,50695
4857,38984
4857,48775
4857,11226
4857,71816
4857,64476
4857,48649
4857,30168
4857,40483
4857,2263
4857,37988
4857,25215
4857,86536
4857,43842
4857,31608
4857,99390
4857,75726
4857,53345
4857,76231
4857,19006
4857,88224
4857,35304
4857,58004
4857,76704
4857,61589
4857,44171
4857,2706
4857,55285
4857,76710
4857,47212
4857,61789
4857,99229
4857,68353
4857,31785
4857,32968
75395,81978
75395,48390
75395,20927
75395,38285
75395,61626
75395,45164
75395,43041
75395,46971
75395,12549
75395,96231
75395,94046
75395,10020
75395,75327
75395,36608
75395,57857
75395,59686
75395,30691
75395,28339
75395,58958
75395,33900
75395,32021
75395,70011
75395,59956
75395,27402
75395,13738
75395,17464
75395,22897
75395,46459
75395,51663
75395,51756
75395,94403
75395,37793
75395,66876
75395,77384
75395,66404
75395,55252
75395,82334
75395,52150
75395,37488
75395,66494
75395,37000
75395,98049
75395,16971
75395,18455
75395,61834
75395,81979
75395,71030
75395,26997
75395,6201
75395,2805
75395,43842
75395,43183
75395,67983
75395,36129
75395,76231
75395,23857
75395,38908
75395,28957
75395,69761
75395,78526
75395,18219
75395,60461
75395,30963
75395,70466
75395,32968
75395,34534
9771,97373
9771,43413
9771,71304
9771,41162
9771,45663
9771,42727
9771,26821
9771,50439
9771,62854
9771,24026
9771,867
9771,72628
9771,87057
9771,27910
9771,68600
9771,15430
9771,38285
9771,47416
9771,45996
9771,61626
9771,49130
9771,12720
9771,86064
9771,15092
9771,24840
9771,77348
9771,1337
9771,39865
9771,92769
9771,91477
9771,84822
9771,64957
9771,97482
9771,56942
9771,55416
9771,33368
9771,94543
9771,27592
9771,3267
9771,73211
9771,17606
9771,56250
9771,19208
9771,32118
9771,61793
9771,4215
9771,71636
9771,57936
9771,96389
9771,28339
9771,32021
9771,47260
9771,75371
9771,7966
9771,11512
9771,3348
9771,29682
9771,20104
9771,27402
9771,40472
9771,13738
9771,29514
9771,17464
9771,18094
9771,22897
9771,29321
9771,66122
9771,28599
9771,70310
9771,85191
9771,7731
9771,51663
9771,85954
9771,34770
9771,94334
9771,26118
9771,37793
9771,58818
9771,30656
9771,50541
9771,66006
9771,30183
9771,19796
9771,87006
9771,30599
9771,45142
9771,2329
9771,80742
9771,46989
9771,88054
9771,44736
9771,15881
9771,4738
9771,11086
9771,50695
9771,21558
9771,51642
9771,42785
9771,55211
9771,38984
9771,22491
9771,32589
9771,8906
9771,92884
9771,54189
9771,34164
9771,94359
9771,36579
9771,70706
9771,73796
9771,52364
9771,11226
9771,58060
9771,71816
9771,83069
9771,92353
9771,9615
9771,63518
9771,45870
9771,59076
9771,66701
9771,30168
9771,99593
9771,63244
9771,6091
9771,29487
9771,60544
9771,96194
9771,37988
9771,82626
9771,26561
9771,98861
9771,61834
9771,61679
9771,89407
9771,77067
9771,55589
9771,71030
9771,20478
9771,3048
9771,25215
9771,66499
9771,66739
9771,26997
9771,44573
9771,41996
9771,71440
9771,42318
9771,6201
9771,35211
9771,61863
9771,2805
9771,90650
9771,76250
9771,84166
9771,68681
9771,40958
9771,31100
9771,92760
9771,15058
9771,70629
9771,17367
9771,98997
9771,21859
9771,90102
9771,42639
9771,11419
9771,70862
9771,45828
9771,83866
9771,85636
9771,87231
9771,75726
9771,78039
9771,76231
9771,72736
9771,46986
9771,20201
9771,8470
9771,1988
9771,90853
9771,59985
9771,89097
9771,65837
9771,39726
9771,79144
9771,59622
9771,13844
9771,49869
9771,33664
9771,6129
9771,32410
9771,73102
9771,62639
9771,19005
9771,6892
9771,29793
9771,85501
9771,3517
9771,22336
9771,55285
9771,76710
9771,69606
9771,18219
9771,64527
9771,73144
9771,11930
9771,85904
9771,76170
9771,32558
9771,17113
9771,31863
9771,2984
9771,51829
9771,18639
9771,36050
9771,39973
9771,70466
9771,29678
9771,13849
9771,31356
9771,40255
9771,91310
9771,82801
9771,23564
9771,38255
9771,89880
9771,66610
19897,83324
19897,41162
19897,92859
19897,46604
19897,39074
19897,30981
19897,58819
19897,73937
19897,44758
19897,38496
19897,25047
19897,99974
19897,99574
19897,89499
19897,60229
19897,81199
19897,63603
19897,99146
19897,29366
19897,37793
19897,81324
19897,46989
19897,8310
19897,73796
19897,62543
19897,73949
19897,68741
19897,96194
19897,56633
19897,76330
19897,89667
19897,35211
19897,68681
19897,71225
19897,98543
19897,49220
19897,11419
19897,83866
19897,85636
19897,32775
19897,25010
19897,1592
19897,61589
19897,32137
19897,78526
19897,87913
19897,95257
19897,67408
19897,21134
19897,58651
19897,68353
19897,32558
19897,60461
19897,27908
19897,62827
23841,39824
23841,44909
23841,13097
23841,97373
23841,83324
23841,53581
23841,42727
23841,10932
23841,88735
23841,51950
23841,84868
23841,41945
23841,92859
23841,88193
23841,93288
23841,20927
23841,63170
23841,89369
23841,71893
23841,15092
23841,24840
23841,11909
23841,44997
23841,1337
23841,80727
23841,53298
23841,84822
23841,26833
23841,9024
23841,25213
23841,64957
23841,5963
23841,55416
23841,36119
23841,94543
23841,29358
23841,23523
23841,369
23841,56250
23841,36608
23841,63837
23841,12915
23841,61856
23841,4215
23841,7585
23841,23103
23841,47260
23841,75371
23841,7966
23841,11512
23841,39138
23841,70011
23841,29682
23841,20104
23841,40472
23841,18094
23841,15424
23841,66122
23841,88198
23841,70310
23841,46459
23841,75866
23841,53474
23841,7470
23841,99574
23841,46919
23841,64528
23841,34770
23841,97130
23841,38913
23841,94334
23841,93040
23841,56124
23841,23273
23841,53735
23841,29366
23841,12310
23841,3602
23841,58818
23841,64763
23841,20294
23841,77384
23841,19796
23841,87006
23841,9772
23841,56861
23841,53567
23841,8958
23841,80742
23841,88054
23841,15881
23841,68277
23841,11086
23841,42733
23841,46445
23841,66054
23841,30927
23841,44610
23841,85676
23841,92884
23841,79991
23841,68531
23841,23705
23841,57112
23841,30163
23841,70706
23841,62543
23841,6474
23841,11226
23841,58060
23841,83069
23841,92353
23841,17356
23841,45870
23841,59076
23841,73949
23841,95413
23841,48649
23841,72338
23841,17821
23841,80037
23841,42645
23841,37000
23841,99593
23841,6091
23841,55795
23841,40483
23841,51679
23841,65291
23841,35549
23841,16971
23841,82626
23841,21255
23841,68911
23841,92164
23841,65017
23841,89407
23841,19624
23841,72743
23841,59461
23841,9351
23841,89667
23841,3048
23841,66499
23841,8732
23841,88483
23841,86921
23841,41996
23841,42590
23841,90184
23841,41286
23841,46389
23841,39652
23841,92105
23841,61863
23841,90650
23841,64211
23841,19363
23841,1038
23841,58563
23841,84477
23841,27015
23841,92197
23841,9690
23841,62088
23841,11419
23841,45828
23841,42306
23841,45530
23841,70705
23841,47963
23841,26755
23841,23654
23841,59110
23841,87231
23841,32775
23841,75726
23841,48787
23841,32961
23841,76231
23841,20201
23841,1988
23841,35304
23841,38908
23841,33664
23841,10508
23841,85501
23841,76710
23841,78526
23841,7831
23841,48431
23841,55151
23841,91661
23841,18219
23841,99209
23841,46322
23841,75790
23841,86831
23841,85948
23841,15826
23841,90139
23841,38264
23841,57258
23841,2608
23841,38208
23841,23399
23841,2984
23841,14443
23841,39973
23841,67696
23841,92528
23841,14101
23841,31785
23841,18912
23841,31356
23841,32968
23841,75297
23841,32358
23841,10730
23841,5529
23841,26974
23841,12081
68964,39824
68964,45663
68964,84721
68964,94039
68964,97514
68964,62854
68964,71384
68964,84868
68964,88627
68964,66729
68964,58470
68964,27910
68964,68600
68964,20927
68964,76673
68964,89369
68964,27600
68964,3356
68964,77348
68964,410
68964,39865
68964,75715
68964,70078
68964,26833
68964,1167
68964,27262
68964,63261
68964,9024
68964,41438
68964,25213
68964,10381
68964,96091
68964,2448
68964,31179
68964,23523
68964,89505
68964,2829
68964,3267
68964,56250
68964,83692
68964,33900
68964,20699
68964,7966
68964,100000
68964,34444
68964,29682
68964,59956
68964,25047
68964,27916
68964,27402
68964,60986
68964,40472
68964,81320
68964,29514
68964,15649
68964,22897
68964,89607
68964,36551
68964,30232
68964,82313
68964,70310
68964,7470
68964,46919
68964,72155
68964,3404
68964,97130
68964,58926
68964,89499
68964,25070
68964,81199
68964,82419
68964,3602
68964,54772
68964,839
68964,23994
68964,19796
68964,38695
68964,30599
68964,5451
68964,46989
68964,68277
68964,75281
68964,21558
68964,66054
68964,38984
68964,22491
68964,87068
68964,69070
68964,44967
68964,57112
68964,30163
68964,6474
68964,11226
68964,86421
68964,53862
68964,44399
68964,66494
68964,47421
68964,29838
68964,90697
68964,65291
68964,24430
68964,98049
68964,16971
68964,37988
68964,33350
68964,65017
68964,61679
68964,81235
68964,47131
68964,1529
68964,44004
68964,9351
68964,89667
68964,58750
68964,3048
68964,66739
68964,86921
68964,6201
68964,35211
68964,61863
68964,23391
68964,9398
68964,86536
68964,76250
68964,84166
68964,71225
68964,43842
68964,31100
68964,92197
68964,99589
68964,85624
68964,17367
68964,83129
68964,4175
68964,20571
68964,6719
68964,51197
68964,67983
68964,53867
68964,33796
68964,10357
68964,19006
68964,46986
68964,20201
68964,8470
68964,35304
68964,1592
68964,39726
68964,49869
68964,12187
68964,59996
68964,59535
68964,70271
68964,52076
68964,16309
68964,64484
68964,11034
68964,26576
68964,54111
68964,64527
68964,61789
68964,88676
68964,21134
68964,75790
68964,87163
68964,64818
68964,38264
68964,68353
68964,92225
68964,98501
68964,2608
68964,38208
68964,31863
68964,23399
68964,2984
68964,31785
68964,42741
68964,77679
68964,5529
60670,71304
60670,34915
60670,41162
60670,68058
60670,42727
60670,97514
60670,50439
60670,62854
60670,867
60670,51950
60670,84868
60670,65081
60670,18189
60670,66729
60670,70887
60670,27910
60670,89867
60670,20927
60670,46604
60670,89369
60670,28738
60670,47416
60670,56119
60670,27600
60670,3356
60670,12720
60670,46971
60670,24840
60670,96580
60670,1337
60670,75715
60670,16421
60670,70078
60670,91477
60670,12549
60670,94046
60670,84822
60670,46362
60670,9024
60670,41438
60670,95639
60670,64957
60670,97482
60670,34537
60670,10020
60670,58819
60670,72103
60670,2448
60670,5963
60670,27592
60670,73937
60670,53
60670,80254
60670,369
60670,73211
60670,75327
60670,69785
60670,63837
60670,45644
60670,61793
60670,87370
60670,61856
60670,31794
60670,56898
60670,25408
60670,50467
60670,23103
60670,57936
60670,58958
60670,44758
60670,20699
60670,20512
60670,75009
60670,21367
60670,70380
60670,40560
60670,66749
60670,92302
60670,18094
60670,26023
60670,42398
60670,36551
60670,57958
60670,53474
60670,7470
60670,51663
60670,46919
60670,33247
60670,3404
60670,52977
60670,96892
60670,63603
60670,93040
60670,1532
60670,39223
60670,23273
60670,29366
60670,3602
60670,21206
60670,41439
60670,87006
60670,9772
60670,56861
60670,30599
60670,31707
60670,5451
60670,8958
60670,68553
60670,93871
60670,88054
60670,8310
60670,37585
60670,21558
60670,42733
60670,42785
60670,32589
60670,79991
60670,60176
60670,54189
60670,68531
60670,24056
60670,6883
60670,85379
60670,47437
60670,47904
60670,34164
60670,30163
60670,54338
60670,48775
60670,80386
60670,62543
60670,9615
60670,53862
60670,22458
60670,64476
60670,59076
60670,73949
60670,69041
60670,80037
60670,42645
60670,43780
60670,18620
60670,26082
60670,21921
60670,12663
60670,56180
60670,74209
60670,13775
60670,65291
60670,24430
60670,10026
60670,96194
60670,68911
60670,18814
60670,89478
60670,71030
60670,20478
60670,48885
60670,95030
60670,8732
60670,26997
60670,44573
60670,71188
60670,29550
60670,64211
60670,69073
60670,94480
60670,22159
60670,34221
60670,86536
60670,67907
60670,9062
60670,43183
60670,85624
60670,31608
60670,15058
60670,70629
60670,6241
60670,17234
60670,62926
60670,42306
60670,70705
60670,85636
60670,65743
60670,53867
60670,48787
60670,98545
60670,93606
60670,19006
60670,20201
60670,45482
60670,57201
60670,65837
60670,28782
60670,6129
60670,73102
60670,62639
60670,81676
60670,6892
60670,85501
60670,55285
60670,48431
60670,72365
60670,64484
60670,50208
60670,74274
60670,61789
60670,9894
60670,28477
60670,11930
60670,99229
60670,86831
60670,85825
60670,76170
60670,37456
60670,94830
60670,1803
60670,17113
60670,31863
60670,30920
60670,65713
60670,51829
60670,87956
60670,18639
60670,66968
60670,71130
60670,76402
60670,34619
60670,13849
60670,65880
60670,32968
60670,42741
60670,75297
60670,91310
60670,18259
60670,95099
60670,89880
60670,87346
65415,13097
65415,53581
65415,71304
65415,81978
65415,84721
65415,10932
65415,71384
65415,51950
65415,41945
65415,88627
65415,66729
65415,92859
65415,58470
65415,4564
65415,59639
65415,29489
65415,61626
65415,60367
65415,45164
65415,3356
65415,64551
65415,86064
65415,15092
65415,24840
65415,11909
65415,77348
65415,44997
65415,75715
65415,48397
65415,98349
65415,93772
65415,30981
65415,26833
65415,34537
65415,10020
65415,96091
65415,2448
65415,55416
65415,94543
65415,56250
65415,74497
65415,69785
65415,43604
65415,12915
65415,61856
65415,56898
65415,23103
65415,58958
65415,44758
65415,20699
65415,20512
65415,75009
65415,8517
65415,34444
65415,38496
65415,20104
65415,59956
65415,22897
65415,57993
65415,29402
65415,53474
65415,7731
65415,99574
65415,51756
65415,58926
65415,89499
65415,60229
65415,96892
65415,63603
65415,93040
65415,1532
65415,99146
65415,29366
65415,12310
65415,3602
65415,37793
65415,78667
65415,80255
65415,77384
65415,41439
65415,19796
65415,91687
65415,80384
65415,53567
65415,8958
65415,37585
65415,84987
65415,72763
65415,25281
65415,82567
65415,42733
65415,65184
65415,73062
65415,4627
65415,55211
65415,44610
65415,55252
65415,31450
65415,92884
65415,70718
65415,48106
65415,34164
65415,73796
65415,52364
65415,84249
65415,89194
65415,26125
65415,73949
65415,68741
65415,47421
65415,42645
65415,56779
65415,29487
65415,13775
65415,90697
65415,51679
65415,24430
65415,78399
65415,82626
65415,93125
65415,77067
65415,2663
65415,44004
65415,93204
65415,20478
65415,37986
65415,83591
65415,31187
65415,25215
65415,97794
65415,44573
65415,10776
65415,21204
65415,46389
65415,92105
65415,2805
65415,93674
65415,9398
65415,12447
65415,86536
65415,76250
65415,84166
65415,60509
65415,98543
65415,85624
65415,17367
65415,17234
65415,62088
65415,70862
65415,38138
65415,83866
65415,23654
65415,75726
65415,97860
65415,32961
65415,58004
65415,89097
65415,91436
65415,6330
65415,81516
65415,18709
65415,18009
65415,76704
65415,62639
65415,85403
65415,52076
65415,16309
65415,14723
65415,48431
65415,9317
65415,66454
65415,18219
65415,18119
65415,61789
65415,7109
65415,9894
65415,25673
65415,67408
65415,85904
65415,21134
65415,75790
65415,58651
65415,60620
65415,67696
65415,59365
65415,34619
65415,14101
65415,65880
65415,32358
65415,37854
65415,91310
65415,82801
65415,38255
65415,89880
65415,90522
49863,27910
49863,76673
49863,35509
49863,96580
49863,16421
49863,48397
49863,53298
49863,63261
49863,9024
49863,75327
49863,43604
49863,63837
49863,61856
49863,28339
49863,100000
49863,70011
49863,81320
49863,13738
49863,18094
49863,42398
49863,51663
49863,85954
49863,34770
49863,94334
49863,21206
49863,45142
49863,80742
49863,82567
49863,96867
49863,38984
49863,82334
49863,57112
49863,47437
49863,71238
49863,9615
49863,11547
49863,71607
49863,18455
49863,28685
49863,20478
49863,83591
49863,66499
49863,86921
49863,40958
49863,94466
49863,99589
49863,70629
49863,89061
49863,20571
49863,7650
49863,47963
49863,75726
49863,93606
49863,8470
49863,68042
49863,10508
49863,2706
49863,85501
49863,51612
49863,64484
49863,95257
49863,88676
49863,76170
49863,56704
49863,13849
49863,32968
49863,42741
75130,39824
75130,13097
75130,39023
75130,15430
75130,76673
75130,38285
75130,86064
75130,46971
75130,93772
75130,91477
75130,30981
75130,27262
75130,56942
75130,369
75130,46123
75130,7721
75130,59686
75130,56898
75130,57936
75130,8517
75130,70380
75130,10423
75130,19976
75130,40472
75130,19791
75130,46459
75130,7731
75130,97130
75130,55624
75130,1957
75130,1532
75130,3602
75130,31707
75130,83040
75130,37585
75130,4738
75130,11086
75130,42733
75130,42785
75130,55211
75130,85756
75130,51170
75130,31450
75130,52150
75130,70706
75130,87582
75130,11226
75130,58060
75130,83069
75130,6091
75130,16971
75130,21255
75130,26561
75130,28685
75130,47131
75130,85790
75130,41996
75130,90184
75130,6201
75130,21204
75130,92105
75130,12447
75130,85554
75130,34221
75130,27015
75130,99589
75130,66300
75130,62088
75130,51197
