JS_ID,Job_ID
9771,10508
9771,47541
9771,79833
9771,85403
9771,44171
9771,36359
9771,2706
9771,63508
9771,32137
9771,80808
9771,16309
9771,51612
9771,48431
9771,47212
9771,94745
9771,66454
9771,11034
9771,54111
9771,74274
9771,15004
9771,7109
9771,46322
9771,87163
9771,99229
9771,34459
9771,86831
9771,9829
9771,15826
9771,66801
9771,62095
9771,69506
9771,68353
9771,37456
9771,48863
9771,47552
9771,56704
9771,92225
9771,57258
9771,30920
9771,90128
9771,87956
9771,66968
9771,34900
9771,67696
9771,92258
9771,59365
9771,45433
9771,34619
9771,18912
9771,43868
9771,32968
9771,79214
9771,72033
9771,10730
9771,37248
9771,7377
9771,66159
9771,12081
19897,88627
19897,27910
19897,4564
19897,89369
19897,90186
19897,56119
19897,86064
19897,80727
19897,96276
19897,9024
19897,53689
19897,2448
19897,55416
19897,36119
19897,43806
19897,56898
19897,19976
19897,17464
19897,88348
19897,7731
19897,46919
19897,1532
19897,3602
19897,21206
19897,41439
19897,19796
19897,80384
19897,53567
19897,50695
19897,79991
19897,10060
19897,1158
19897,6474
19897,26125
19897,47421
19897,78399
19897,33350
19897,95030
19897,25215
19897,88483
19897,20136
19897,41996
19897,70816
19897,85554
19897,17367
19897,9690
19897,6719
19897,70862
19897,38138
19897,3730
19897,81516
19897,6129
19897,24878
19897,46438
19897,76710
19897,18119
19897,28477
19897,86831
19897,38264
19897,94830
19897,60620
19897,35524
19897,34900
19897,14101
19897,31785
19897,31356
19897,10373
19897,38255
19897,90522
23841,48390
23841,83723
23841,45663
23841,97514
23841,50439
23841,62854
23841,24026
23841,71384
23841,14406
23841,58470
23841,58776
23841,46604
23841,38285
23841,35509
23841,60367
23841,86064
23841,21632
23841,39074
23841,70078
23841,93772
23841,4811
23841,96231
23841,30981
23841,95639
23841,53689
23841,97482
23841,72103
23841,44161
23841,16689
23841,53
23841,84958
23841,75327
23841,45644
23841,87370
23841,56898
23841,18682
23841,57936
23841,33900
23841,74347
23841,70380
23841,34444
23841,12311
23841,80755
23841,19976
23841,85571
23841,90027
23841,26023
23841,88348
23841,92413
23841,19791
23841,29402
23841,74614
23841,79131
23841,7731
23841,72155
23841,33247
23841,51756
23841,58926
23841,60229
23841,81199
23841,99146
23841,26118
23841,61748
23841,37793
23841,30656
23841,54772
23841,23994
23841,66876
23841,41439
23841,91687
23841,38695
23841,30599
23841,66404
23841,31707
23841,2329
23841,93871
23841,56540
23841,4738
23841,61010
23841,82567
23841,73062
23841,96867
23841,42785
23841,55211
23841,38984
23841,90140
23841,32589
23841,31450
23841,52150
23841,71083
23841,68817
23841,23108
23841,94359
23841,54338
23841,22138
23841,82888
23841,48775
23841,80386
23841,73796
23841,52364
23841,10060
23841,71816
23841,71238
23841,9615
23841,53862
23841,64476
23841,68741
23841,44399
23841,66494
23841,47421
23841,11547
23841,63244
23841,13775
23841,24430
23841,79962
23841,98049
23841,78399
23841,42837
23841,1895
23841,33350
23841,61834
23841,18814
23841,93125
23841,81979
23841,4580
23841,77067
23841,28685
23841,1529
23841,95030
23841,31187
23841,49000
23841,71188
23841,42318
23841,6201
23841,10337
23841,75988
23841,35211
23841,51267
23841,23391
23841,22159
23841,76250
23841,60509
23841,68681
23841,71225
23841,56680
23841,19228
23841,99589
23841,17352
23841,31608
23841,17367
23841,99390
23841,98997
23841,66201
23841,89061
23841,90666
23841,42639
23841,62926
23841,38138
23841,85636
23841,65743
23841,24895
23841,78039
23841,25010
23841,33796
23841,19006
23841,72736
23841,73255
23841,1592
23841,79144
23841,28092
23841,6330
23841,59622
23841,81516
23841,18009
23841,28782
23841,6129
23841,32410
23841,47541
23841,6892
23841,85403
23841,44171
23841,36359
23841,24878
23841,69761
23841,46438
23841,78483
23841,36561
23841,52076
23841,14723
23841,65301
23841,9317
23841,64484
23841,11034
23841,64527
23841,50208
23841,7109
23841,9894
23841,88676
23841,21134
23841,87163
23841,64818
23841,58651
23841,62095
23841,68353
23841,56704
23841,92225
23841,17113
23841,65713
23841,71130
23841,82956
23841,34932
23841,92258
23841,34619
23841,24239
23841,65880
23841,87565
23841,43868
23841,37854
23841,37248
23841,10373
23841,38255
23841,7377
23841,95099
23841,83701
23841,37188
68964,44909
68964,13097
68964,79606
68964,43413
68964,53581
68964,34915
68964,21807
68964,50439
68964,10932
68964,98077
68964,14406
68964,51950
68964,41945
68964,88193
68964,15547
68964,80040
68964,15430
68964,46604
68964,45996
68964,35509
68964,24840
68964,96580
68964,65802
68964,1337
68964,48397
68964,98349
68964,39074
68964,4811
68964,96231
68964,46362
68964,34537
68964,56942
68964,72103
68964,55416
68964,16689
68964,80254
68964,95180
68964,75327
68964,43604
68964,63837
68964,12915
68964,61856
68964,7721
68964,23103
68964,8517
68964,3348
68964,70380
68964,13738
68964,36814
68964,15424
68964,29321
68964,92413
68964,29402
68964,85191
68964,7731
68964,33247
68964,64528
68964,85954
68964,51756
68964,52977
68964,56124
68964,1532
68964,23273
68964,53735
68964,30656
68964,64763
68964,20294
68964,89004
68964,14018
68964,41439
68964,80384
68964,31707
68964,91507
68964,81324
68964,93871
68964,83040
68964,51431
68964,15881
68964,56540
68964,50695
68964,82567
68964,42733
68964,65184
68964,4627
68964,96867
68964,46445
68964,76335
68964,55211
68964,85676
68964,51170
68964,95600
68964,9948
68964,76451
68964,70718
68964,54189
68964,71083
68964,6883
68964,68817
68964,47437
68964,94359
68964,22138
68964,82888
68964,62543
68964,87582
68964,1158
68964,89194
68964,71816
68964,71238
68964,92353
68964,9615
68964,64476
68964,59076
68964,95413
68964,37000
68964,99593
68964,70152
68964,43780
68964,21921
68964,68911
68964,18455
68964,18814
68964,92164
68964,89407
68964,2663
68964,71030
68964,85790
68964,20478
68964,83591
68964,83155
68964,41996
68964,2805
68964,44489
68964,64211
68964,85554
68964,34221
68964,56680
68964,66431
68964,41215
68964,55503
68964,67907
68964,35391
68964,89061
68964,90666
68964,17234
68964,42639
68964,2529
68964,42306
68964,85636
68964,82853
68964,3730
68964,65743
68964,77968
68964,36129
68964,48787
68964,32961
68964,63377
68964,88224
68964,82770
68964,45482
68964,65837
68964,79144
68964,29496
68964,6330
68964,59622
68964,18709
68964,18009
68964,47541
68964,19005
68964,70453
68964,6892
68964,85501
68964,69761
68964,80808
68964,78526
68964,7831
68964,48431
68964,72365
68964,9317
68964,91661
68964,87913
68964,70583
68964,73144
68964,18119
68964,7109
68964,9894
68964,34459
68964,62095
68964,76170
68964,94830
68964,56704
68964,35524
68964,57258
68964,91356
68964,51829
68964,82956
68964,67696
68964,70466
68964,45433
68964,21553
68964,75297
68964,32358
68964,10730
68964,62827
68964,18259
68964,10373
68964,23564
68964,26974
68964,66159
60670,48390
60670,24713
60670,58470
60670,15430
60670,58776
60670,90186
60670,45996
60670,35509
60670,45164
60670,64551
60670,15092
60670,43041
60670,11909
60670,65802
60670,21632
60670,46051
60670,98349
60670,4811
60670,53298
60670,26833
60670,1167
60670,53689
60670,25213
60670,10381
60670,56942
60670,96091
60670,55416
60670,33368
60670,36119
60670,43806
60670,23523
60670,84251
60670,3267
60670,17606
60670,56250
60670,43604
60670,46123
60670,59686
60670,71636
60670,30691
60670,28339
60670,33900
60670,7966
60670,100000
60670,1881
60670,70011
60670,38496
60670,27916
60670,19976
60670,81320
60670,90027
60670,17464
60670,15424
60670,82523
60670,89607
60670,88348
60670,66122
60670,88198
60670,70310
60670,75866
60670,85191
60670,7731
60670,64528
60670,66732
60670,97130
60670,94334
60670,81199
60670,53735
60670,86976
60670,61903
60670,78667
60670,54772
60670,66006
60670,66876
60670,19796
60670,38695
60670,45142
60670,53567
60670,46989
60670,5806
60670,19912
60670,34876
60670,15881
60670,4738
60670,61010
60670,82567
60670,65184
60670,4627
60670,76335
60670,38984
60670,85676
60670,22491
60670,31450
60670,82334
60670,76451
60670,70718
60670,48106
60670,95050
60670,36579
60670,37488
60670,22138
60670,52364
60670,10060
60670,58060
60670,68662
60670,83069
60670,92353
60670,26125
60670,45870
60670,69032
60670,95413
60670,66701
60670,30168
60670,66494
60670,17821
60670,6926
60670,37000
60670,6091
60670,56779
60670,55795
60670,90697
60670,79962
60670,78399
60670,21255
60670,71607
60670,18455
60670,1895
60670,33350
60670,61834
60670,86204
60670,93125
60670,61679
60670,81235
60670,47131
60670,1529
60670,19624
60670,59461
60670,37986
60670,58750
60670,3048
60670,25215
60670,66499
60670,97794
60670,41996
60670,71440
60670,12209
60670,10776
60670,6201
60670,70816
60670,46389
60670,24117
60670,61863
60670,93674
60670,90650
60670,1038
60670,12447
60670,60509
60670,19228
60670,66431
60670,58563
60670,43842
60670,92760
60670,66300
60670,98997
60670,7650
60670,5610
60670,70862
60670,45828
60670,83866
60670,26755
60670,3730
60670,87231
60670,75726
60670,77968
60670,24895
60670,76231
60670,46986
60670,52264
60670,35304
60670,58004
60670,38908
60670,6330
60670,18709
60670,90580
60670,33664
60670,10508
60670,70453
60670,2706
60670,24878
60670,66022
60670,14723
60670,47212
60670,4984
60670,52042
60670,26576
60670,87913
60670,70583
60670,37703
60670,88676
60670,75790
60670,87163
60670,25000
60670,58651
60670,15826
60670,66801
60670,15896
60670,25073
60670,47552
60670,92225
60670,57258
60670,91356
60670,88903
60670,52974
60670,67696
60670,14101
60670,31785
60670,87565
60670,31356
60670,56072
60670,82801
60670,62827
60670,77679
60670,5529
60670,38255
60670,26974
60670,66610
60670,25082
65415,39824
65415,83324
65415,48390
65415,24713
65415,10631
65415,84868
65415,87057
65415,27910
65415,93288
65415,68600
65415,80040
65415,63170
65415,89369
65415,35509
65415,46971
65415,65802
65415,1337
65415,80727
65415,91477
65415,94046
65415,96276
65415,95639
65415,64957
65415,97482
65415,36119
65415,16689
65415,21427
65415,73211
65415,36608
65415,19208
65415,63837
65415,68315
65415,7585
65415,96389
65415,47260
65415,75371
65415,21630
65415,11512
65415,39138
65415,70011
65415,29682
65415,54697
65415,27402
65415,89607
65415,88348
65415,66122
65415,57958
65415,70310
65415,46919
65415,33247
65415,85954
65415,97130
65415,56124
65415,92174
65415,61903
65415,61748
65415,34637
65415,64763
65415,66876
65415,14018
65415,9772
65415,66404
65415,31707
65415,93871
65415,88054
65415,34876
65415,58925
65415,50695
65415,32589
65415,82334
65415,52150
65415,68531
65415,85379
65415,73570
65415,47904
65415,95050
65415,36579
65415,22138
65415,82888
65415,10060
65415,87582
65415,68662
65415,17356
65415,95413
65415,30168
65415,6926
65415,63244
65415,55795
65415,40483
65415,65291
65415,37988
65415,21255
65415,71607
65415,18455
65415,18814
65415,86204
65415,81979
65415,19624
65415,76330
65415,72743
65415,59461
65415,9351
65415,89667
65415,58750
65415,3048
65415,83155
65415,41996
65415,70816
65415,75988
65415,24117
65415,61863
65415,23391
65415,88841
65415,68681
65415,43842
65415,67907
65415,94466
65415,27015
65415,92197
65415,70629
65415,7650
65415,45828
65415,45530
65415,65743
65415,59110
65415,32775
65415,77968
65415,78039
65415,25010
65415,72736
65415,1988
65415,90853
65415,35304
65415,73255
65415,1592
65415,38908
65415,13844
65415,32410
65415,19005
65415,79833
65415,6892
65415,12187
65415,2706
65415,22336
65415,59996
65415,78483
65415,32137
65415,70271
65415,29656
65415,657
65415,7831
65415,65301
65415,11034
65415,64527
65415,87913
65415,73144
65415,37703
65415,11930
65415,86831
65415,9829
65415,85948
65415,66801
65415,38264
65415,94830
65415,32558
65415,57258
65415,98501
65415,2608
65415,60461
65415,38208
65415,91356
65415,31157
65415,90128
65415,2984
65415,18639
65415,66968
65415,30963
65415,34900
65415,24239
65415,31785
65415,43868
65415,32968
65415,42741
65415,75297
65415,10730
65415,62827
65415,5529
65415,34534
65415,12081
49863,24713
49863,62854
49863,88735
49863,24026
49863,24122
49863,66729
49863,80040
49863,4564
49863,71893
49863,45164
49863,43041
49863,46971
49863,24840
49863,80727
49863,75715
49863,97482
49863,5963
49863,43806
49863,53
49863,69785
49863,44758
49863,57607
49863,70380
49863,60986
49863,15649
49863,99974
49863,29321
49863,26023
